enterprise_id,case_time,case_type,case_prop
a82f10e7dff04e2a886f3898390ae27f,2007/10/9,2,
a82f10e7dff04e2a886f3898390ae27f,2007/10/16,2,
a82f10e7dff04e2a886f3898390ae27f,2004/4/16,1,
a82f10e7dff04e2a886f3898390ae27f,2008/8/15,2,
a82f10e7dff04e2a886f3898390ae27f,2014/1/28,1,
a82f10e7dff04e2a886f3898390ae27f,2016/4/15,2,
a82f10e7dff04e2a886f3898390ae27f,2007/1/15,2,
a82f10e7dff04e2a886f3898390ae27f,2004/6/17,2,
a82f10e7dff04e2a886f3898390ae27f,2014/11/19,2,
a82f10e7dff04e2a886f3898390ae27f,2014/6/24,1,
a82f10e7dff04e2a886f3898390ae27f,2015/8/31,2,
a82f10e7dff04e2a886f3898390ae27f,2006/4/24,2,
a82f10e7dff04e2a886f3898390ae27f,2010/1/18,2,
a82f10e7dff04e2a886f3898390ae27f,2008/4/23,2,
a82f10e7dff04e2a886f3898390ae27f,2015/1/7,2,
a82f10e7dff04e2a886f3898390ae27f,2014/2/12,2,
a82f10e7dff04e2a886f3898390ae27f,2009/6/30,2,
a82f10e7dff04e2a886f3898390ae27f,2005/4/28,1,
a82f10e7dff04e2a886f3898390ae27f,2005/3/1,5,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2006/8/31,2,
a82f10e7dff04e2a886f3898390ae27f,2006/8/11,1,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2008/1/8,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/19,2,
a82f10e7dff04e2a886f3898390ae27f,2008/4/17,2,
a82f10e7dff04e2a886f3898390ae27f,2008/6/3,2,
a82f10e7dff04e2a886f3898390ae27f,2007/11/15,1,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2008/6/14,2,
a82f10e7dff04e2a886f3898390ae27f,2016/1/14,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/2,2,
a82f10e7dff04e2a886f3898390ae27f,2007/4/17,1,
a82f10e7dff04e2a886f3898390ae27f,2007/4/13,2,
a82f10e7dff04e2a886f3898390ae27f,2009/3/2,2,
a82f10e7dff04e2a886f3898390ae27f,2002/9/4,2,
a82f10e7dff04e2a886f3898390ae27f,2007/12/12,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/21,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/25,2,
a82f10e7dff04e2a886f3898390ae27f,2003/12/18,1,
a82f10e7dff04e2a886f3898390ae27f,2007/9/3,2,
a82f10e7dff04e2a886f3898390ae27f,2008/8/14,2,
a82f10e7dff04e2a886f3898390ae27f,2004/7/26,1,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2005/12/29,1,
a82f10e7dff04e2a886f3898390ae27f,2003/1/15,1,
a82f10e7dff04e2a886f3898390ae27f,2015/6/17,2,
a82f10e7dff04e2a886f3898390ae27f,2013/3/27,3,
a82f10e7dff04e2a886f3898390ae27f,2002/11/15,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/22,2,
a82f10e7dff04e2a886f3898390ae27f,2007/7/1,5,
a82f10e7dff04e2a886f3898390ae27f,2013/12/17,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/19,2,
a82f10e7dff04e2a886f3898390ae27f,2016/10/20,2,
a82f10e7dff04e2a886f3898390ae27f,2004/2/24,1,
a82f10e7dff04e2a886f3898390ae27f,2006/8/1,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/8,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2005/4/28,2,
a82f10e7dff04e2a886f3898390ae27f,2008/6/17,2,
a82f10e7dff04e2a886f3898390ae27f,2004/10/13,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2012/3/30,2,
a82f10e7dff04e2a886f3898390ae27f,2015/1/22,2,
a82f10e7dff04e2a886f3898390ae27f,2001/7/9,1,
a82f10e7dff04e2a886f3898390ae27f,2008/12/22,1,
a82f10e7dff04e2a886f3898390ae27f,2008/1/4,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/20,2,
a82f10e7dff04e2a886f3898390ae27f,2004/8/12,2,
a82f10e7dff04e2a886f3898390ae27f,2004/1/13,1,
a82f10e7dff04e2a886f3898390ae27f,2012/5/28,2,
a82f10e7dff04e2a886f3898390ae27f,2005/6/29,2,
a82f10e7dff04e2a886f3898390ae27f,2002/11/27,2,
a82f10e7dff04e2a886f3898390ae27f,2014/12/15,2,
a82f10e7dff04e2a886f3898390ae27f,2017/4/25,2,
a82f10e7dff04e2a886f3898390ae27f,2014/7/7,2,
a82f10e7dff04e2a886f3898390ae27f,2008/4/18,2,
a82f10e7dff04e2a886f3898390ae27f,2008/4/8,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/5,2,
a82f10e7dff04e2a886f3898390ae27f,2005/12/5,2,
a82f10e7dff04e2a886f3898390ae27f,2005/4/27,2,
a82f10e7dff04e2a886f3898390ae27f,2006/7/26,5,
a82f10e7dff04e2a886f3898390ae27f,2003/9/18,2,
a82f10e7dff04e2a886f3898390ae27f,2004/12/13,2,
a82f10e7dff04e2a886f3898390ae27f,2007/8/23,1,
a82f10e7dff04e2a886f3898390ae27f,2014/1/23,2,
a82f10e7dff04e2a886f3898390ae27f,2014/4/1,2,
a82f10e7dff04e2a886f3898390ae27f,2004/6/21,1,
a82f10e7dff04e2a886f3898390ae27f,2007/8/13,2,
a82f10e7dff04e2a886f3898390ae27f,2008/12/11,2,
a82f10e7dff04e2a886f3898390ae27f,2008/6/30,2,
a82f10e7dff04e2a886f3898390ae27f,2003/11/28,1,
a82f10e7dff04e2a886f3898390ae27f,2009/9/21,2,
a82f10e7dff04e2a886f3898390ae27f,2003/8/27,2,
a82f10e7dff04e2a886f3898390ae27f,2006/10/20,2,
a82f10e7dff04e2a886f3898390ae27f,2015/1/30,2,
a82f10e7dff04e2a886f3898390ae27f,2009/9/13,2,
a82f10e7dff04e2a886f3898390ae27f,2016/12/23,5,
a82f10e7dff04e2a886f3898390ae27f,2016/3/11,2,
a82f10e7dff04e2a886f3898390ae27f,2015/8/21,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/9,2,
a82f10e7dff04e2a886f3898390ae27f,2015/5/12,2,
a82f10e7dff04e2a886f3898390ae27f,2015/5/20,2,
a82f10e7dff04e2a886f3898390ae27f,2008/9/8,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/27,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2016/6/21,2,
a82f10e7dff04e2a886f3898390ae27f,2005/8/24,2,
a82f10e7dff04e2a886f3898390ae27f,2016/10/31,1,
a82f10e7dff04e2a886f3898390ae27f,2013/12/20,2,
a82f10e7dff04e2a886f3898390ae27f,2008/8/11,2,
a82f10e7dff04e2a886f3898390ae27f,2008/9/1,2,
a82f10e7dff04e2a886f3898390ae27f,2009/3/12,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/15,2,
a82f10e7dff04e2a886f3898390ae27f,2016/3/23,4,
a82f10e7dff04e2a886f3898390ae27f,2014/9/19,2,
a82f10e7dff04e2a886f3898390ae27f,2005/9/20,5,
a82f10e7dff04e2a886f3898390ae27f,2015/9/1,2,
a82f10e7dff04e2a886f3898390ae27f,2005/5/31,3,
a82f10e7dff04e2a886f3898390ae27f,2002/3/28,1,
a82f10e7dff04e2a886f3898390ae27f,2005/11/1,2,
a82f10e7dff04e2a886f3898390ae27f,2014/12/1,2,
a82f10e7dff04e2a886f3898390ae27f,2007/6/26,2,
a82f10e7dff04e2a886f3898390ae27f,2012/7/16,2,
a82f10e7dff04e2a886f3898390ae27f,2015/5/12,2,
a82f10e7dff04e2a886f3898390ae27f,2004/7/30,1,
a82f10e7dff04e2a886f3898390ae27f,2008/3/19,2,
a82f10e7dff04e2a886f3898390ae27f,2005/10/8,2,
a82f10e7dff04e2a886f3898390ae27f,2009/3/9,2,
a82f10e7dff04e2a886f3898390ae27f,2014/11/17,2,
a82f10e7dff04e2a886f3898390ae27f,2006/8/24,2,
a82f10e7dff04e2a886f3898390ae27f,2009/5/18,2,
a82f10e7dff04e2a886f3898390ae27f,2008/9/10,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2006/9/4,2,
a82f10e7dff04e2a886f3898390ae27f,2010/2/24,2,
a82f10e7dff04e2a886f3898390ae27f,2005/9/26,2,
a82f10e7dff04e2a886f3898390ae27f,2007/6/25,2,
a82f10e7dff04e2a886f3898390ae27f,2011/12/15,2,
a82f10e7dff04e2a886f3898390ae27f,2006/7/3,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/22,2,
a82f10e7dff04e2a886f3898390ae27f,2010/1/28,2,
a82f10e7dff04e2a886f3898390ae27f,2015/9/1,2,
a82f10e7dff04e2a886f3898390ae27f,2002/11/4,2,
a82f10e7dff04e2a886f3898390ae27f,2007/4/13,1,
a82f10e7dff04e2a886f3898390ae27f,2006/10/20,2,
a82f10e7dff04e2a886f3898390ae27f,2003/11/29,2,
a82f10e7dff04e2a886f3898390ae27f,2001/11/5,1,
a82f10e7dff04e2a886f3898390ae27f,2016/9/5,2,
a82f10e7dff04e2a886f3898390ae27f,2015/5/12,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/16,2,
a82f10e7dff04e2a886f3898390ae27f,2017/1/6,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/7,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2006/3/22,2,
a82f10e7dff04e2a886f3898390ae27f,2014/12/17,2,
a82f10e7dff04e2a886f3898390ae27f,2004/9/28,2,
a82f10e7dff04e2a886f3898390ae27f,2015/8/18,2,
a82f10e7dff04e2a886f3898390ae27f,2004/8/3,1,
a82f10e7dff04e2a886f3898390ae27f,2005/4/28,2,
a82f10e7dff04e2a886f3898390ae27f,2008/2/29,2,
a82f10e7dff04e2a886f3898390ae27f,2007/2/26,2,
a82f10e7dff04e2a886f3898390ae27f,2005/5/18,1,
a82f10e7dff04e2a886f3898390ae27f,2007/3/7,2,
a82f10e7dff04e2a886f3898390ae27f,2006/7/7,2,
a82f10e7dff04e2a886f3898390ae27f,2007/7/18,1,
a82f10e7dff04e2a886f3898390ae27f,2007/11/20,2,
a82f10e7dff04e2a886f3898390ae27f,2007/4/20,2,
a82f10e7dff04e2a886f3898390ae27f,2005/12/6,1,
a82f10e7dff04e2a886f3898390ae27f,2006/9/5,2,
a82f10e7dff04e2a886f3898390ae27f,2014/11/17,3,
a82f10e7dff04e2a886f3898390ae27f,2014/12/8,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/10,2,
a82f10e7dff04e2a886f3898390ae27f,2005/8/10,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2013/12/3,2,
a82f10e7dff04e2a886f3898390ae27f,2008/11/24,2,
a82f10e7dff04e2a886f3898390ae27f,2004/4/8,2,
a82f10e7dff04e2a886f3898390ae27f,2004/10/25,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/15,2,
a82f10e7dff04e2a886f3898390ae27f,2006/7/20,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/6,2,
a82f10e7dff04e2a886f3898390ae27f,2008/10/17,2,
a82f10e7dff04e2a886f3898390ae27f,2004/7/7,2,
a82f10e7dff04e2a886f3898390ae27f,2006/4/5,2,
a82f10e7dff04e2a886f3898390ae27f,2007/8/30,2,
a82f10e7dff04e2a886f3898390ae27f,2008/9/19,2,
a82f10e7dff04e2a886f3898390ae27f,2007/12/10,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2004/9/14,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/10,2,
a82f10e7dff04e2a886f3898390ae27f,2002/8/2,2,
a82f10e7dff04e2a886f3898390ae27f,2016/12/5,2,
a82f10e7dff04e2a886f3898390ae27f,2003/2/18,2,
a82f10e7dff04e2a886f3898390ae27f,2006/10/12,2,
a82f10e7dff04e2a886f3898390ae27f,2009/2/18,2,
a82f10e7dff04e2a886f3898390ae27f,2015/1/19,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/8,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/14,2,
a82f10e7dff04e2a886f3898390ae27f,2014/12/5,3,
a82f10e7dff04e2a886f3898390ae27f,2007/7/20,2,
a82f10e7dff04e2a886f3898390ae27f,2015/2/6,1,
a82f10e7dff04e2a886f3898390ae27f,2008/10/23,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2007/6/15,2,
a82f10e7dff04e2a886f3898390ae27f,2003/4/8,1,
a82f10e7dff04e2a886f3898390ae27f,2007/9/18,2,
a82f10e7dff04e2a886f3898390ae27f,2006/11/29,1,
a82f10e7dff04e2a886f3898390ae27f,2014/12/22,2,
a82f10e7dff04e2a886f3898390ae27f,2008/2/29,2,
a82f10e7dff04e2a886f3898390ae27f,2008/1/29,1,
a82f10e7dff04e2a886f3898390ae27f,2007/8/3,1,
a82f10e7dff04e2a886f3898390ae27f,2015/9/1,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2015/11/30,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2007/11/5,2,
a82f10e7dff04e2a886f3898390ae27f,2014/6/25,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/28,2,
a82f10e7dff04e2a886f3898390ae27f,2012/7/24,3,
a82f10e7dff04e2a886f3898390ae27f,2007/1/12,1,
a82f10e7dff04e2a886f3898390ae27f,2005/9/6,1,
a82f10e7dff04e2a886f3898390ae27f,2005/12/5,2,
a82f10e7dff04e2a886f3898390ae27f,2008/4/23,2,
a82f10e7dff04e2a886f3898390ae27f,2012/5/28,2,
a82f10e7dff04e2a886f3898390ae27f,2013/8/14,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2014/7/8,2,
a82f10e7dff04e2a886f3898390ae27f,2012/7/24,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/2,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/8,2,
a82f10e7dff04e2a886f3898390ae27f,2002/11/18,5,
a82f10e7dff04e2a886f3898390ae27f,2005/12/5,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2011/11/29,2,
a82f10e7dff04e2a886f3898390ae27f,2007/9/18,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/27,2,
a82f10e7dff04e2a886f3898390ae27f,2016/7/4,2,
a82f10e7dff04e2a886f3898390ae27f,2013/12/20,2,
a82f10e7dff04e2a886f3898390ae27f,2008/3/19,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/22,2,
a82f10e7dff04e2a886f3898390ae27f,2009/2/7,2,
a82f10e7dff04e2a886f3898390ae27f,2005/2/17,1,
a82f10e7dff04e2a886f3898390ae27f,2014/7/24,2,
a82f10e7dff04e2a886f3898390ae27f,2006/11/24,2,
a82f10e7dff04e2a886f3898390ae27f,2015/4/22,2,
a82f10e7dff04e2a886f3898390ae27f,2004/9/14,2,
a82f10e7dff04e2a886f3898390ae27f,2005/3/16,5,
a82f10e7dff04e2a886f3898390ae27f,2008/3/28,2,
a82f10e7dff04e2a886f3898390ae27f,2013/3/27,3,
a82f10e7dff04e2a886f3898390ae27f,2007/6/5,2,
a82f10e7dff04e2a886f3898390ae27f,2005/3/4,2,
a82f10e7dff04e2a886f3898390ae27f,2014/6/18,2,
a82f10e7dff04e2a886f3898390ae27f,2004/11/22,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2005/12/12,2,
a82f10e7dff04e2a886f3898390ae27f,2007/7/18,1,
a82f10e7dff04e2a886f3898390ae27f,2010/1/19,1,
a82f10e7dff04e2a886f3898390ae27f,2008/8/25,2,
a82f10e7dff04e2a886f3898390ae27f,2009/4/28,2,
a82f10e7dff04e2a886f3898390ae27f,2006/9/28,1,
a82f10e7dff04e2a886f3898390ae27f,2007/1/12,5,
a82f10e7dff04e2a886f3898390ae27f,2014/7/3,2,
a82f10e7dff04e2a886f3898390ae27f,2007/12/14,1,
a82f10e7dff04e2a886f3898390ae27f,2014/11/27,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2014/5/13,3,
a82f10e7dff04e2a886f3898390ae27f,2005/4/28,2,
a82f10e7dff04e2a886f3898390ae27f,2015/5/19,2,
a82f10e7dff04e2a886f3898390ae27f,2007/8/31,2,
a82f10e7dff04e2a886f3898390ae27f,2013/4/3,2,
a82f10e7dff04e2a886f3898390ae27f,2005/4/14,1,
a82f10e7dff04e2a886f3898390ae27f,2014/10/16,2,
a82f10e7dff04e2a886f3898390ae27f,2008/7/23,2,
a82f10e7dff04e2a886f3898390ae27f,2002/10/17,1,
a82f10e7dff04e2a886f3898390ae27f,2005/12/6,1,
a82f10e7dff04e2a886f3898390ae27f,2005/12/5,2,
a82f10e7dff04e2a886f3898390ae27f,2005/8/24,2,
a82f10e7dff04e2a886f3898390ae27f,2007/1/12,1,
a82f10e7dff04e2a886f3898390ae27f,2004/12/31,2,
a82f10e7dff04e2a886f3898390ae27f,2009/3/10,2,
a82f10e7dff04e2a886f3898390ae27f,2016/12/20,2,
a82f10e7dff04e2a886f3898390ae27f,2007/10/23,1,
a82f10e7dff04e2a886f3898390ae27f,2008/6/5,1,
a82f10e7dff04e2a886f3898390ae27f,2003/9/18,2,
a82f10e7dff04e2a886f3898390ae27f,2013/10/31,2,
a82f10e7dff04e2a886f3898390ae27f,2005/4/25,2,
a82f10e7dff04e2a886f3898390ae27f,2012/7/24,3,
a82f10e7dff04e2a886f3898390ae27f,2015/4/29,2,
a82f10e7dff04e2a886f3898390ae27f,2004/12/2,2,
a82f10e7dff04e2a886f3898390ae27f,2007/8/9,2,
a82f10e7dff04e2a886f3898390ae27f,2009/3/25,2,
a82f10e7dff04e2a886f3898390ae27f,2009/2/26,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/10,2,
a82f10e7dff04e2a886f3898390ae27f,2005/3/30,2,
a82f10e7dff04e2a886f3898390ae27f,2007/9/30,1,
a82f10e7dff04e2a886f3898390ae27f,2006/12/8,2,
a82f10e7dff04e2a886f3898390ae27f,2010/2/25,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2007/6/15,2,
a82f10e7dff04e2a886f3898390ae27f,2008/5/30,2,
a82f10e7dff04e2a886f3898390ae27f,2005/3/16,5,
a82f10e7dff04e2a886f3898390ae27f,2004/11/12,1,
a82f10e7dff04e2a886f3898390ae27f,2008/5/14,2,
a82f10e7dff04e2a886f3898390ae27f,2014/10/24,2,
a82f10e7dff04e2a886f3898390ae27f,2014/9/17,2,
a82f10e7dff04e2a886f3898390ae27f,2007/3/22,2,
a82f10e7dff04e2a886f3898390ae27f,2004/12/9,1,
a82f10e7dff04e2a886f3898390ae27f,2013/5/22,2,
a82f10e7dff04e2a886f3898390ae27f,2016/9/26,2,
a82f10e7dff04e2a886f3898390ae27f,2004/6/17,2,
25eb7ec0ddb04b469fe1464a74a922e0,2016/5/5,2,
25eb7ec0ddb04b469fe1464a74a922e0,2015/11/24,2,
25eb7ec0ddb04b469fe1464a74a922e0,2015/3/24,2,
25eb7ec0ddb04b469fe1464a74a922e0,2015/3/24,2,
25eb7ec0ddb04b469fe1464a74a922e0,2016/5/5,2,
25eb7ec0ddb04b469fe1464a74a922e0,2015/3/24,2,
e3da031b802d4920b7ed15038ce69cdb,2014/10/14,2,
e3da031b802d4920b7ed15038ce69cdb,2014/7/14,5,
e3da031b802d4920b7ed15038ce69cdb,2015/11/5,2,
e3da031b802d4920b7ed15038ce69cdb,2017/6/30,1,
e3da031b802d4920b7ed15038ce69cdb,2016/9/8,2,
e3da031b802d4920b7ed15038ce69cdb,2015/6/5,2,
e3da031b802d4920b7ed15038ce69cdb,2016/11/22,2,
e3da031b802d4920b7ed15038ce69cdb,2015/8/20,2,
e3da031b802d4920b7ed15038ce69cdb,2015/1/29,2,
e3da031b802d4920b7ed15038ce69cdb,2016/1/28,2,
e3da031b802d4920b7ed15038ce69cdb,2015/9/20,2,
e3da031b802d4920b7ed15038ce69cdb,2014/7/29,5,
e3da031b802d4920b7ed15038ce69cdb,2016/4/14,2,
e3da031b802d4920b7ed15038ce69cdb,2017/3/2,2,
e3da031b802d4920b7ed15038ce69cdb,2014/12/15,1,
e3da031b802d4920b7ed15038ce69cdb,2017/5/24,2,
e3da031b802d4920b7ed15038ce69cdb,2015/7/16,2,
e3da031b802d4920b7ed15038ce69cdb,2016/9/8,2,
e3da031b802d4920b7ed15038ce69cdb,2016/4/14,2,
e3da031b802d4920b7ed15038ce69cdb,2014/4/10,2,
28b6cd5433834c62bfd5682ec497d963,2016/1/14,2,
28b6cd5433834c62bfd5682ec497d963,2016/6/6,2,
28b6cd5433834c62bfd5682ec497d963,2013/8/14,2,
28b6cd5433834c62bfd5682ec497d963,2014/10/25,2,
28b6cd5433834c62bfd5682ec497d963,2015/2/26,2,
28b6cd5433834c62bfd5682ec497d963,2016/12/12,2,
28b6cd5433834c62bfd5682ec497d963,2016/5/30,2,
28b6cd5433834c62bfd5682ec497d963,2016/3/18,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/15,2,
28b6cd5433834c62bfd5682ec497d963,2016/1/5,2,
28b6cd5433834c62bfd5682ec497d963,2013/6/13,1,
28b6cd5433834c62bfd5682ec497d963,2013/11/21,2,
28b6cd5433834c62bfd5682ec497d963,2014/11/7,2,
28b6cd5433834c62bfd5682ec497d963,2015/4/28,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/15,2,
28b6cd5433834c62bfd5682ec497d963,2014/4/10,2,
28b6cd5433834c62bfd5682ec497d963,2015/10/21,2,
28b6cd5433834c62bfd5682ec497d963,2014/9/17,2,
28b6cd5433834c62bfd5682ec497d963,2016/6/16,2,
28b6cd5433834c62bfd5682ec497d963,2016/5/19,5,
28b6cd5433834c62bfd5682ec497d963,2014/9/5,2,
28b6cd5433834c62bfd5682ec497d963,2016/10/20,2,
28b6cd5433834c62bfd5682ec497d963,2015/11/25,1,
28b6cd5433834c62bfd5682ec497d963,2014/5/9,2,
28b6cd5433834c62bfd5682ec497d963,2015/10/16,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/18,2,
28b6cd5433834c62bfd5682ec497d963,2011/4/18,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/24,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/15,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/19,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/14,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/25,2,
28b6cd5433834c62bfd5682ec497d963,2016/3/3,2,
28b6cd5433834c62bfd5682ec497d963,2014/1/14,2,
28b6cd5433834c62bfd5682ec497d963,2014/3/25,2,
28b6cd5433834c62bfd5682ec497d963,2015/5/14,2,
28b6cd5433834c62bfd5682ec497d963,2014/6/18,2,
28b6cd5433834c62bfd5682ec497d963,2015/6/5,2,
28b6cd5433834c62bfd5682ec497d963,2014/6/26,2,
28b6cd5433834c62bfd5682ec497d963,2015/8/25,2,
28b6cd5433834c62bfd5682ec497d963,2015/1/21,5,
28b6cd5433834c62bfd5682ec497d963,2016/1/13,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/25,2,
28b6cd5433834c62bfd5682ec497d963,2014/1/13,3,
28b6cd5433834c62bfd5682ec497d963,2014/5/20,2,
28b6cd5433834c62bfd5682ec497d963,2016/3/22,2,
28b6cd5433834c62bfd5682ec497d963,2015/1/5,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/28,5,
28b6cd5433834c62bfd5682ec497d963,2016/6/12,2,
28b6cd5433834c62bfd5682ec497d963,2013/12/19,2,
28b6cd5433834c62bfd5682ec497d963,2014/3/18,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/16,2,
28b6cd5433834c62bfd5682ec497d963,2015/2/26,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/4,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/26,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/5,2,
28b6cd5433834c62bfd5682ec497d963,2016/4/21,2,
28b6cd5433834c62bfd5682ec497d963,2015/8/31,1,
28b6cd5433834c62bfd5682ec497d963,2016/1/8,2,
28b6cd5433834c62bfd5682ec497d963,2015/8/31,2,
28b6cd5433834c62bfd5682ec497d963,2016/10/31,2,
28b6cd5433834c62bfd5682ec497d963,2016/1/13,2,
28b6cd5433834c62bfd5682ec497d963,2016/5/18,5,
28b6cd5433834c62bfd5682ec497d963,2013/11/18,2,
28b6cd5433834c62bfd5682ec497d963,2015/11/13,2,
28b6cd5433834c62bfd5682ec497d963,2014/7/31,2,
28b6cd5433834c62bfd5682ec497d963,2014/11/5,2,
28b6cd5433834c62bfd5682ec497d963,2013/12/10,2,
28b6cd5433834c62bfd5682ec497d963,2014/3/25,2,
28b6cd5433834c62bfd5682ec497d963,2015/6/26,2,
28b6cd5433834c62bfd5682ec497d963,2014/8/12,2,
28b6cd5433834c62bfd5682ec497d963,2014/5/9,2,
28b6cd5433834c62bfd5682ec497d963,2016/6/12,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/3,2,
28b6cd5433834c62bfd5682ec497d963,2015/11/12,1,
28b6cd5433834c62bfd5682ec497d963,2014/5/22,2,
28b6cd5433834c62bfd5682ec497d963,2015/3/2,3,
28b6cd5433834c62bfd5682ec497d963,2015/6/16,2,
28b6cd5433834c62bfd5682ec497d963,2015/9/24,5,
28b6cd5433834c62bfd5682ec497d963,2016/6/21,2,
28b6cd5433834c62bfd5682ec497d963,2015/7/9,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/29,2,
28b6cd5433834c62bfd5682ec497d963,2015/1/27,2,
28b6cd5433834c62bfd5682ec497d963,2015/8/3,2,
28b6cd5433834c62bfd5682ec497d963,2016/3/22,2,
28b6cd5433834c62bfd5682ec497d963,2015/3/27,2,
28b6cd5433834c62bfd5682ec497d963,2015/12/4,2,
28b6cd5433834c62bfd5682ec497d963,2016/3/26,5,
28b6cd5433834c62bfd5682ec497d963,2016/1/25,2,
28b6cd5433834c62bfd5682ec497d963,2014/11/19,2,
28b6cd5433834c62bfd5682ec497d963,2014/3/19,2,
28b6cd5433834c62bfd5682ec497d963,2015/4/23,2,
28b6cd5433834c62bfd5682ec497d963,2015/3/9,2,
28b6cd5433834c62bfd5682ec497d963,2014/8/15,2,
28b6cd5433834c62bfd5682ec497d963,2014/11/5,2,
28b6cd5433834c62bfd5682ec497d963,2013/12/26,2,
28b6cd5433834c62bfd5682ec497d963,2016/6/16,2,
28b6cd5433834c62bfd5682ec497d963,2014/2/20,2,
28b6cd5433834c62bfd5682ec497d963,2014/12/1,2,
