enterprise_id,registered_time,registered_capital,address,Tag,Product,industry_code,employees_num
964f6b899cad46fdbae6964428d06020,2014/3/6,163,中国（上海）自由贸易试验区碧波路912弄8幢501室,,侠娱网络是一家移动平台游戏开发运营商，以移动平台游戏的研发与运营为核心业务，同时覆盖游戏平台及解决方案的研发和运营，致力于为用户提供高品质的游戏体验代表作品有《拳皇三国》,M,
294a0f5e7d324675abde825376775503,2016/4/12,800,辽宁省大连市甘井子区汇利街75号26层3室,,,L,
bcc04ccf7c5b4faeb59713533c7a1372,2015/5/22,56,上海市嘉定区真南路4268号2幢J1328室,,,I,
2f0522158d164784919d94513e872426,2015/12/30,100,北京市朝阳区日坛北路19号楼9层（08）（朝外孵化器1774号）,,,M,
4c1605665b324acbbfc6aa23ca9c50b9,2000/4/20,5008,建湖县经济开发区,2,,C,
e066f8cab67641958eacecb4fc456b89,2007/4/4,16459,浙江省平湖市独山港镇翁金线星华段1号,2,,C,
800edd480f1e4232a29176463d6a1ae8,2005/4/29,150830,上海市嘉定区城北路3598号,,,C,
1c6b589b7d87496a80e9d2b52a8c0f42,1998/1/15,8256,山东省潍坊高新区潍安路169号,2,,C,
f2dd227b81f84bd9bac4eb598e1e48e6,1994/7/2,1000,江山经济开发区山海协作区开源路21号,3，2,可插式节能灯管节能灯毛管,C,
c0fac7cd79c14f098818c2dd5c4d8c7c,2007/9/14,156000,河源市源城区埔前镇,,,D,
86e31bf1563949a4ab6dfbe9bdb3ff35,2006/3/2,6800,常州市童子河西路20号,2,,C,
0858c995aab4445b9688cda8abb350ad,2005/4/29,121793,聊城市凤凰工业园,2,,C,
821359e3d62546dc917351faf743e638,2009/7/9,100,南京市高淳经济开发区花山路8号1幢202室,2,,I,
4cb7dcad4b0f4853afd8ff88df5bc321,1997/4/25,85000,贵州省贵阳市花溪区孟关,2,,E,
0bf97a9bc49248f98d5b11566c7009d1,2014/6/16,6200,北京市海淀区学清路8号（科技财富中心）A座10层南区,2,北京华胜天成科技股份有限公司是中国领袖级的IT综合服务提供商，是国内第一家服务网络覆盖整个大中华区域及部分东南亚的本土IT服务商,M,84
991c1aa47c214054958c38ab5dd84920,1998/1/15,2553,济南市槐荫区美里湖开发区新沙工业园粟山路中段二街,2,,C,
958d11c82ef54c9b9a7d955f354287e3,2015/12/23,200,浙江省杭州市下城区新天地商务中心2幢西楼1307室,,,L,6
56fce9b4347d4844b3bf166e6ab70b70,2014/3/5,1250,山东省青岛市市北区永丰路8号2080室,,,I,13
87d974827f1a4369847fc8c533bde926,2005/7/6,10000,北京市海淀区学清路8号（科技财富中心）A座10层A01室,2,北京华胜天成科技股份有限公司是中国IT综合服务领导者，是国内服务网络覆盖整个大中华区域及部分东南亚的本土IT服务商,I,488
97d117de4c304952b4e0b223c8c84b74,2011/1/17,600,北京市海淀区北三环中路31号4号楼1118室,,,M,1
68f175ce1b3d461db94368a2d5f24ecf,2015/9/26,10000,北京市朝阳区民族园路2号3幢3层3081室,,,M,21
e895d955508d4e0d8e39fec219a52374,2007/5/10,5000,成都高新区天府大道中段1号,2,,C,
1cd8c91869374e448cfdea25eaf2519f,1998/5/12,2880,洪泽县工业园区东一道16号,,,C,655
1a920ac987724636a0e840b004363d9c,1981/7/2,28200,浙江省杭州市建国南路247号5层,,,F,147
ac5ab83bbff345f5801898ab295777d4,2003/6/25,1188,深圳市龙华新区观澜街道富坑社区同富裕工业区13号E栋宝三和陶瓷厂仓库四501,,,F,
511f13a9c84d42ca9980f243ca687811,2012/6/18,577,深圳市南山区粤海街道高新南环路29号留学生创业大厦1907,2,全球首款多人竞技塔防网页游戏，不仅继承了传统塔防的经典玩法，而且融合了角色扮演和卡牌的元素，拥有怪物收集养成角斗场联盟制霸攻城攻防勇者对决等丰富玩法,I,
2571d93e9a014cdbb25c165788074c3a,2002/11/28,6397,南京经济技术开发区恒竞路2号,2,,C,
eec9c9c4f0c44285ab71fa155ad15b3e,2003/12/9,173,浙江省杭州市拱墅区祥园路108号1幢501室,3，2,普通仪表、充电器、直流转换器的生产、技术研发；本公司生产的产品的销售。,C,110
79953bb1ede241f389888491d8b4deb9,2016/5/20,3000,宁夏银川市金凤区阅海湾中央商务区万寿路142号18层1817室办公用房,,,L,
6b116850f9264319a0a28a1d8ff4f6cb,2015/7/3,500,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,,J,
6098b65b0ace4ac1adb010b7ca8223d4,2006/9/18,3500,珠海市金湾区三灶镇琴石工业区琴石路8号,,,C,
512b3bb6bdb5459d8a5996addf42f8a0,1987/12/8,588,浙江省杭州市临安区锦北街道苕溪北街833号,,,C,
f2aa5c481fdb418fa4b6f213cd4435ef,2015/4/8,100,中国（福建）自由贸易试验区厦门片区（保税港区）海景东路18号2层A02单元之四,,彩虹街是一家性用品电商网站，为用户提供情趣用品成人性用品等，隶属于厦门彩虹街电子商务有限公司,F,
064b97baeb2a4d73a0d2226075ea7a66,2010/5/7,100,上海市闵行区剑川路953弄322号2幢601室,2,,F,
f634d5b0de114a3c9a6dcb349ab81f40,2012/11/8,10000,临安市青山湖街道大康路188号,2,主要产品是印刷电路用覆铜箔层压板，专业生产高等级FR-4FR-5CEM-3和黑基板等系列覆铜板产品，在业界享有盛誉,C,
64566842fd7b4909a3eb5fd69a1fb015,2016/5/12,10,上海市崇明区长兴镇潘园公路1800号3号楼26476室（上海泰和经济发展区）,,,K,
5bf540d95bdb4422be1199708c89deb1,2009/12/15,5000,清河县太行路西侧，闽江街北侧,,,C,
001957ef55f749ef8df6323a48e315ba,2009/12/25,200,北京市昌平区北七家镇宏福10号院1号楼203室,2,北京山水风尚科技发展有限公司主营“探路者”“discoveryexpedition”户外用品代理销售批发业务,M,
8fc30f105e1346c08a95165e5fd09266,2001/5/10,100,杭州市西湖区文二路391号浙江节能环保科技园区3号楼3楼北区,4,,I,
fdec35d50263433ebe899efddd20daf8,2002/7/30,294,北京市海淀区花园路B3号310室,2,北京迪蒙特佳工模具技术有限公司产品主要分为五大类：拉丝模具拉丝模加工具设备超硬刀具磨床刀具砂轮等,M,
06408577505e4707bd4c7c46777c4720,1997/6/2,26000,湖北省武汉东湖新技术开发区生物园路8号,2,,C,
1d3f159413734308aa77bd4f32e5d32d,2010/9/16,1000,广州市天河区高普路1025号3楼305室（仅限办公用途）,2,广州市云景信息科技有限公司致力于为环保行业用户提供信息技术服务，包括信息化规划咨询应用软件开发系统集成项目实施运营服务等,M,
79cfba18b4af4386906819b0234ceb54,2013/4/28,2536,广州市萝岗区玉岩路12号冠昊生物产业园区实验楼六楼,,,M,
104eab6e8af448bc8cd53ddbf98d14ee,2012/3/9,20000,准格尔旗薛家湾镇塔拉路北办事处集资楼西12号院,,,E,
560a1229a7e7437e8bf06f4aaf752c78,2015/3/18,50,北京市昌平区东小口镇佳运园26号楼2层208,,大虾来了成立于2014年，主打30分钟内送达的小龙虾品类的外卖平台,L,
b6fa4eeef5d54f60b24535d24bd0567d,2016/1/28,59,北京市东城区青龙胡同甲1号3号2幢3层303室,,,M,
5a22587acafb4f378515cbd198d0bb07,2016/2/3,10000,合肥市蜀山区新产业园振兴路自主创新产业基地7栋516室,,,K,
e3d67124a5f046bcbd0c06e839e04e48,2003/9/22,305,福州市鼓楼区福新路东水路口西北角闽发大厦综合楼三层,,,J,1
ebd8fab65625485d846a5241e52cc471,2016/4/20,2000,张家港市锦丰镇兴业路2号（江苏扬子江国际冶金工业园玖隆物流园）,,,F,
248c18ec2c1a4e38be0014430c86f423,2015/11/12,5000,深圳市福田区沙头街道新洲社区滨河大道9003号湖北大厦24北B-H4,,油分期是深圳全民热钱互联网金融信息服务有限公司旗下的油品团购平台，作为公司旗下重要o2o产品之一基于市场上一方面，油价的长期垄断的行业属性，油价议价空间极低另一方面，车主加油鲜有折扣或仅有低折扣，对车主而言，缺乏使用加油卡动力，致使许多车主耗费大量时间排队加油且享受不到折扣基于以上痛点，为车主提供折扣加油为目的互联网团购平台油分期就此诞生，以给车主提供加油折扣最大化为目标2016年4月18日油分期1.0版APP上线，6月21日油分期2.0版上线整合油企供应链与国家能源系跨界组合，通过车主及准车主对油品的集中团购预购的方式，实现加油折扣开创油品领域C2S模式,J,
b8f0f6801c4d4c28b576e0647ee48a30,2015/7/5,2000,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,,G,
fbed3791891c417a8f86a75eb1befbf2,2015/8/13,5000,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,,L,
ff7f8337157d4eb59de8dad05e4cf265,2015/5/4,3000,河北省石家庄市桥西区裕华西路42号金立方大厦1911,,,M,
a69b7c0c7a6a40dfa918e51bb2ce45cc,2016/1/13,500,深圳市南山区粤海街道海天一路19号软件产业基地4栋A座701,,,I,
69d5406e33de4ba0ade3eacf94ae511c,2015/2/6,100,宁波市江东区朝晖路273号南1-133,,,L,5
743c4bea74614a95bb56c690d1f02b13,2015/9/28,,成都市金牛区人民北路二段188号1栋3层308号,,,L,
75b19ff717c64f8ea07d3b2a58c1003a,2015/7/29,500,北京市东城区东直门外大街46号802,,,F,
ddbb76180bc34042a90f27290e9bd5d3,2015/7/30,10000,上海市崇明县横沙乡富民支路58号A1-3658室（上海横泰经济开发区）,,,M,
c5ab8db0ae804f8cb4d0c6442bc4d31a,2011/12/15,3000,辽宁省大连长兴岛经济区长兴街600号兴港大厦A座,,,L,
db2993fac2d748308329763e4aed57c4,2015/6/1,286,北京市海淀区东北旺村南1号楼6层D614室,,,F,
2b5e9c4f318f49e3a30956849d878dc4,2015/10/20,500,西安经济技术开发区凤城二路6号秦丰大厦6层606室,,,L,
5d1b12a934d142b49605d161216afc47,2014/4/24,5000,武夷山市武夷大道50号（机场对面）A4幢1-2层12,,,A,
ddd8ee01a6d94148a37d8a5106b4cccd,2015/11/23,1000,上海市嘉定区众仁路399号1幢B区5楼5220室,,,I,
1c6f6603cb5040c09972dea8b69f314e,2015/6/10,1000,福建省顺昌县双溪货场路134号,,,F,
a0329afba87d40eebd7b614d149b511c,1996/10/11,94027,南宁市西乡塘区衡阳东路1号,2,,E,
e9110196d8054bbe9d753f72b3a63d45,1996/8/9,3280,南宁市邕宁区蒲庙镇蒲灵路2号,,,F,
fa2dfa12aedf45a4b3dcd6309a5dd51e,2014/8/27,425,深圳市南山区粤海街道科技园科技路9号桑达科技工业大厦525,,,O,
96f2fabeae8843aa99c021d8d367ed0a,2014/3/10,1100,天津华苑产业区华天道2号6005房屋,2,,M,
32f7117aa18e4064ae9178a41952424f,2014/2/12,15623,东营港经济开发区海港路北港西三路西,,,D,
c193d110fc704d2ca0eaf1641759723d,2013/3/1,900,北京市朝阳区十里堡北里甲34号2号楼一层30室,,,R,
43d0024e39d946b68b23bbfb5bd59d6f,1993/3/19,51359,深圳市南山区科技工业园,2,深圳科兴生物工程有限公司主要从事生物医药产品的研发生产和销售，是我国第一家现代化生物工程生产企业,M,
1b7782eac2484cb4ba3e35d23bb98adf,2015/7/20,600,云南省昆明市高新区昌源北路1389号原生物孵化器大楼B幢34楼,,昆明启迪孵化器有限公司——暨启迪之星（昆明）孵化基地，是由清华科技园启迪控股与昆明国家高新技术产业开发区管委会合办，启迪教育集团与昆明国家高新技术产业开发区国有资产经营有限公司具体承办的科技服务提供商启迪之星（昆明）孵化器秉承启迪之星平台服务理念，借助启迪之星资源优势，在昆明高新区管委会的优惠政策支持下，以促进科技成果转化培养高新技术企业和企业家为宗旨，加快高新技术产业发展步伐，增加对专业技术人才的吸引力和凝聚力，为“孵化器”内的企业及创业团队提供全面高效优质的孵化和投资服务启迪之星（昆明）孵化基地致力于搭建创业者从业者天使投资人国内外投资机构企业服务机构的交流服务和合作平台,L,
cef565a4bc534d6ab96795889f6e0326,1997/5/28,2000,广州市天河区天河路190号202房自编之五,,,K,
fe808f50308949f0824b2646c3c3a482,2013/5/28,5000,天津自贸试验区（空港经济区）瑞航广场18-1-807室,,,J,
475c95c9ef1c49bca38650615719df90,2008/6/16,150,广州市越秀区沿江中路298号中区四十三楼自编02室,,5U体育是一个体育社群门户网站，致力于发展成为中国领先的垂直体育社群门户，通过社群电商和粉丝经济成功完成商业价值的转化，并衍生广告赛事活动竞彩资讯等多元化业务隶属于广州市晌网文化传播有限公司,R,
73f91262109f4e99ad3a4618a90a9bfc,2014/9/19,1444,北京市朝阳区紫月路18号院10号楼四层402,,北京红枣科技有限公司（简称“红枣科技”）是国内专业的电子钱包清分结算平台服务商居民卡3.0概念的提出者和践行者公司成立于2014年，核心团队成员已超100人，由多名在科技领域资本市场以及技术开发方面具有深厚资源和丰富经验的人士组成公司技术团队参与和主导了国内多家金融机构整车厂商地产公司以及农业企业等的内部核心信息化系统的设计开发与运维在智慧城市建设金融交易安全全国性网络平台搭建交易系统内的多应用开发等领域处于行业领先地位,M,
2a93fb11cbe346eea7287e96f87e3fff,1997/1/16,10500,广州市从化鳌头镇棋杆岭南村古塘自然村“三夫田”地段,2,广州中宇冷气科技发展有限公司是中国最早研制及早期国内最大的水环热泵中央空调制造商；现在已经是专业化综合节能解决方案供应商,M,
6e2178c5165846b9948c9662f9160f82,2015/12/25,300,北京市海淀区苏州街3号5层508,,掘金微创业是全国第一家微创孵化社区与o2o创业服务相结合的一站式微创“孵”务平台，是掘金集团旗下又一力作,M,
5d374db5c3de4c3dafe213991b62e538,2013/8/21,5100,建德市大洋镇大洋村（工业功能区）,3,家致力于食品添加剂研发生产和应用的高新技术企业主要生产营养强化剂1，3-二油酸-2-棕榈酸甘油三酯（简称OPO），聚甘油脂肪酸酯，糖果上光油和MCT粉剂等产品,M,
79d0c35102b445b981469afa2bd45e6b,2013/6/5,206,北京市石景山区实兴大街30号院17号楼4层12号,,,M,
f97c63bc30734170825cb31053065465,2008/9/5,270,中国（上海）自由贸易试验区浦东大道1200号704室,,,M,
3b27795a873e4c80a97e30b6158c2c7e,2012/1/11,10000,重庆市渝北区龙兴镇迎龙大道19号,,利用自有资金从事项目投资,J,
79abe470850647b3b8b8ee08d6c20da2,2001/5/21,4300,无锡新吴区华友二路北侧B-4地块,2,是由原中国航空工业第六一四研究所传动工程公司于2001年5月整体改制成立的股份制公司，2003年被评定为江苏省高新技术企业公司的前身六一四所传动公司早在八十年代初就开始从事于叠片膜盘挠性联轴器的研究制造及应用服务工作??创明公司主要产品有：金属叠片挠性联轴器金属膜盘挠性联轴器，风电专用联轴器，蛇簧挠性联轴器，及联轴器的液压装拆工具等附属产品叠片联轴器产品分为15大系列350多种型号，目前投入使用的最大扭矩为5MNm，最大功率为110MW，最高转速60000rpm，最大角向补偿能力4°，最大轴向补偿能力±14mm，联轴器最大外径Φ1450mm??创明公司以先进的航空技术和优秀的航空人才为依托，拥有一套成熟的设计计算方法国际一流的内外封闭功率试验台和验证手段先进的航空制造设备和完善的检测设备，在工业应用领域积累了丰富的设计和使用经验产品于1990年获航空部科技进步二等奖，2003年通过了ISO9001质量体系认证，2005年通过了GJB9001质量体系认证，公司已有数十万套各种型号的联轴器广泛应用于航空船舶石化核电造纸煤炭制冷等领域,M,163
289df6c10fc1414aae2644774c1ebaf7,2012/6/12,167,上海市杨浦区黄兴路2005弄2号（B楼）501-1室,,,L,
b1218ca129724b9aa136b9b6bac1a41c,2012/6/7,227,厦门市软件园三期诚毅北大街8号803804单元,2,,M,36
bd0627a077554a609a3168d5951c39c8,2011/8/11,4366,浙江省杭州市下城区东新路977号4楼,,衣鞋包网（www.yixiebao.com）是杭州全麦电子商务有限公司（原好塞科技有限公司）的全资网站，是专注于国内市场的一个网络购物平台秉承以批发为主，零售为辅的经营模式现提供性价比高的服装箱包鞋品等三大类，130个小类的产品，产品丰富，为目前国内款式最为齐全的服装购物网站公司严把质量关，设有严格的物品出入库质量管理检测体系，让顾客买的安心，穿的放心公司在广州深圳东莞上海福州嘉兴武汉成都等18个城市建立有分公司，以便就近提供本地化服务，并在杭州总部投资近亿，建立起了超大型的现代物流仓储基地,F,
fabcc18f8c694d9188133b8bc6c0280b,2016/3/18,1000,北京市怀柔区南大街3号1幢3300室,,,R,21
cf4ac743c896452f8bc49ff944c09529,2015/8/17,600,北京市东城区东直门南大街14号4号楼966室,,,R,9
340af2badfc14c21948989f8bfc4292a,2015/2/5,10,北京市东城区青龙胡同甲13号2幢2层203室,,,M,5
69a6d479e626444ab6beb7651f288f25,2014/9/3,5000,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,,I,
a384f7a042354f66aea060f79e565467,2015/2/10,9000,上海市黄浦区鲁班路166号201室,,,Q,6
24c0b5c6a38d448f9fa7f739508189bf,2003/1/16,300,无锡新区开发区B22-A号地块电子工业园B-1厂房,,主要经营激光光学头及配件光盘驱动器及传动机芯,C,2
956f022796d3425496d62b1aa38bb20a,2013/6/7,500,深圳市宝安区福永街道凤凰社区岑下路168号B栋308A308B,,,F,
8afeceb3f2f240ffa5b660ee5f013daa,2006/12/12,4000,哈尔滨经开区南岗集中区嵩山路31号喜镇大厦19层C座,,,J,4
4d9505b7d0084a3b816f7ad9cc17ced8,2005/12/16,10000,陕西省西安市经开区凤城九路65号海珀兰轩5幢1单元1F1011F103号,,,J,2
910d711279804a1b9251e41bb6bb979a,2014/11/13,1528,深圳市南山区西丽留仙洞中山园路1001号TCL科学园区研发楼F1栋8层802号房,2,深圳市厚石网络科技有限公司是一家专注于工业数据通信技术研发与应用的创新型企业，为工业级物联网提供安全智能可靠的数据通信解决方案,I,
92f5a96527bf409bbfe112634aa6e9b3,2015/4/24,7350,上海市浦东新区浦东新区乳山路227号2楼C区208室,,,L,
4c4bb582b5db48d7bc490f9e2e18ab97,2007/8/3,10000,北京市海淀区上地三街9号嘉华大厦E座2层0206,2,是国际首创智能动力锂电池产业化生产技术，纯电动汽车（公交车）集成，智能化动态实时能源管理技术，纯电动汽车运营管理商业化模式等全产业链核心技术企业,M,8
d7d1ee013f984eb9ab7cb1ba5710b934,2007/12/11,143,北京市丰台区科学城星火路10号2号楼7层718室（园区）,,艺籽网是一个儿童艺术培训市场生态的O2O平台，通过O2O平台实现营销客户支付教师教务教学网点教室的综合运营管理,M,
2160b31e059540ff8347ccc705f2022f,1998/7/24,310,安徽省马鞍山市含山县林头桃园,,,C,
55c07a037432420c84e55b04d0b303df,2013/9/13,900,北京市丰台区丰台南路108号1号楼巧思商务酒店606号房间,,,F,
4e0c5713579d4b10891be5e2f9af7813,2006/9/29,15000,云南省大理白族自治州漾濞彝族自治县苍山西镇石门关,,,N,
47f619ebfff44e9b91cc274de971828c,2014/9/5,500,上海市宝山区牡丹江路1325号3层-304I室,,,R,
e1595a0fff704474a3bdc50962ddf67e,2015/5/25,1412,深圳市福田区华强北街道红荔路38号群星广场A座1901,2,,M,
73362049dc7f4c039e449b491b8aea63,2015/10/30,2000,浦东新区南汇新城镇环湖西二路888号2幢2区13053室,,,J,
b8fe3f85e275422a8ba16dc8ab64262b,2015/7/20,1111,南京市鼓楼区中央路389号凤凰国际大厦1103,,,M,11
2c5a71d91dc6482ab4955209d8cf4444,2010/4/16,10000,新疆塔城地区乌苏市东工业园区,,,F,120
b40e9272ee5740d08866aff087d0a93a,1984/12/3,142528,濠江区赤港红桥城建综合楼七层之二,,,E,
8572bb023beb4558b4e8e7befc255671,2007/3/6,550000,青海省西宁经济技术开发区甘河工业园区职工公寓及安置小区B区3号楼1单元311室,,,D,71
f1d7259b13e04a7c89bf6ed3c97f0982,2008/9/19,1100,新疆吐鲁番市鄯善县卫生路公安民警住宅楼3栋2单元302室,,,B,
266d249b257543888d5e90f74f029c78,2010/7/30,500,北京市朝阳区工人体育场北路21号楼1单元18层1818室,,,L,
bf790c9ee61b49498d4dedf80efc9a9f,2006/11/1,25000,山东省日照市岚山区岚山港区内,,,F,
f92362253eda4e0e81c6c1aa0873c76e,1996/2/13,470,广州市越秀区东华南路96号首至三层海印摄影城三层自编号C10号,2,广州市红海企业有限公司成立于1996年，现为佳能全系列产品认证经销商站，倡导精益求精的工作服务态度，协助客户实现新时代现代办公的完美体验,F,
6f46bd70be9f4cf09672d772356a5b61,2007/8/14,5000,上海市闵行区光华路2118号第6幢1421室,,,F,
6464eb9d01894905819603a9083c8377,2010/8/31,1500,北京市房山区城关街道顾八路1区1号-M51,,,R,22
751c0697664a408596a98e4335ef79d9,2012/11/16,15100,重庆市荣昌区昌元街道迎宾大道20号2-14,,,I,
22ffe00c193a476c903a791d6b500601,2005/4/5,13800,云南省西双版纳州景洪市景德路6号,,,H,27
bea9378217c841f59e3a3cbab742eae4,2015/6/3,1000,海南省昌江县环城东路福源小区1栋B单元603号房,,,K,3
883cb989b7d548aa94c6771b2f6f9a87,1970/1/1,,深圳市福田区福田街道中心区东南部时代财富大厦29C-1,,,,
886af43a72764ea08e89ad793a2df6cd,2016/2/24,1000,北京市海淀区中关村东路8号东升大厦C座一层156单元,,雷地科技旗下首款产品“学习家”是一个针对企业管理者的会员制O2O培训平台，为企业主及企业管理人员提供关于领导力提升战略定位商业模式资本运作品牌管理企业文化等相关方面内容的课程，通过线上工具进行课程筛选与预约，线下教学互动的方式整合线上线下资源，达成用户个性化内容及商务拓展方面的需求,M,14
24f2487df8c14bb6b9476ff651382f41,2012/8/14,1111,东莞松山湖高新技术产业开发区工业北三路3号A厂房,2,从事新一代编码器的研发生产销售技术集成和应用创新，同时与国际知名公司合作开发海内外市场,M,
1a9a67ea54444f3291886cf4fea00564,2009/11/11,1000,浦东新区川沙路955号11幢116室,,,M,
c844f3465d7b436a8d1acf821e4b9310,2015/8/26,5000,上海市静安区沪太路1053弄5号201-80室,,,E,
b6267af05c154871a2e8b77750e06c41,2013/6/17,6250,济南市历下区千佛山南路9号5层511室,,,J,8
a0ba5b86f5a640598be505464aefa775,2015/6/9,1000,山东省威海市经济技术开发区西苑街道办青岛中路-附106号-A1701,,,A,
faab662cd8984766800fdef90997ece8,2016/1/26,1000,杭州市灵隐路38号一号楼二层52室,,,L,
a3aed09bb52944459955f4e795c8a1b1,2010/3/18,1000,徐州市泉山区科技大道科技大厦111房间,,,E,
f421a1142c244dc695f5f7d073ef9f24,2001/6/14,100,焦作市人民路889号阳光大厦B座,,,L,
1a8baf0155cc47ddbd5a58affb8b8f68,2002/2/7,1000,上海市宝山区振园路128号6幢112室,2,上海臻鼎健康科技有限公司是以软件开发技术服务为主，集软件的研发销售应用服务于一体的高科技技术企业，为卫生系统信息化提供全面解决方案和全过程服务公司致力于妇幼保健以及营养领域的信息系统研究和开发，开发具有自主产权的软件产品；并以软件产品和客户需求为基础，以客户为中心，为客户提供整体的应用服务,I,
491a014904fc4a2e9b1e5ddeeaa58931,2010/12/13,1500,佛山市顺德区容桂街道小黄圃居委会顺德高新区（容桂）建业中路7号之五,,,L,
8996dcedece44c649376aee46bfa721e,2015/9/23,100,杭州市西湖区文二路391号西湖国际科技大厦5号楼2层224室,,,M,
951653fb263943168932b9d765861df3,2015/6/26,160,杭州市西湖区文二路391号西湖国际科技大厦5号楼4层423室,,,I,8
6ff08773502044808aea70881f14ebb6,2015/5/20,108,杭州市西湖区文二路391号西湖国际科技大厦5号楼4层434室,,优质的App开发，微信/网站/H5设计制作以及技术咨询服务,I,13
5bccdb07f7714ab4bbe8407963763dd3,2015/3/18,10,厦门市思明区仙岳路558号303室之五,,引爆点是一个自媒体运营公司，隶属于厦门引爆点信息技术有限公司，其旗下有《韩国社》《遇见漫画》《剧姐》等微信公众号,I,14
0606f73bbbe945beb7b3fb1d12299dcf,2014/12/24,1176,中国（上海）自由贸易试验区浦东大道2123号3E-2301室,,,J,
66b421f02ac84ef1bbf19ff5e329b95c,2016/3/31,1000,深圳市南山区南山街道高新区科技南十6号深圳航天科技创新研究院大厦B座3楼303-304室,,,I,
ab77ea4c9d4a49c39be392caa7504954,2015/6/3,200,厦门市湖里区安岭二路990号森宝财富中心301C室,,,L,8
bbca31246d48443fa25cbc26d2a8aa0a,2016/3/2,50,杭州市西湖区文二路391号西湖国际科技大厦5号楼4层422室-1,,,I,
4a58d93349a54d308165d08172c065ff,2012/3/13,10,广州市天河区假日新街瀛丰商务酒店首层115室,,飞灵传信隶属于广州飞灵信息科技有限公司，是一个线上+线下相结合的形式运营慢递业务的公司,M,
a9c8e9c157ef4d1f935aa068cd8fa77f,2013/3/8,10,上海市浦东新区上丰路977号1幢B座237室,,云遥网络科技致力于手机游戏开发和运营，目前推出一款多人在线捕鱼产品《捕鱼online》,I,
a2b8cfac568042f3b45afbad1455d63f,2009/6/25,500,南京市雨花台区安德门大街57号6幢3楼301302室,2,南京优玛软件科技有限公司，是从事企事业信息管理互联网应用移动应用等领域产品服务解决方案的软件企业,M,
5703248e339e4fc9b5851fa9965d0c3b,2007/7/30,1000,合肥市蜀山区肥西路66号汇金大厦2704-2710室,,斯百德隶属于安徽斯百德信息技术有限公司，从事IDC解决方案的提供，云计算，虚拟化企业信息化建设，网站设计开发，网站运营，技术咨询，服务外包及软件销售等业务,I,
73e90940a69c40df9ecf630d95a41425,2012/9/26,10000,佛山市禅城区城门头西路1号1306房（住所申报）,,集利财富网是一个P2P借贷服务及财富管理平台，广东嘉友网络科技有限公司旗下产品，隶属于集成金融集团,I,
db9393c309eb429e8aa81571c7c91beb,2011/12/22,400,广州市天河区棠福路19号C栋西座302房,,才逸动漫，一家专门从事多媒体互动演示技术及网页游戏研发制作和服务的科技公司,M,
c6c5dc4adaf643dd828c9d298a96cfca,2008/6/5,100,重庆市江北区建新北路16号19-20,,同城搜搜隶属于重庆网冠文化传播有限公司，是一个同城信息搜索引擎,L,
81ec3106eb88414aacc128597a201e06,2012/6/29,1000,成都高新区府城大道西段399号9栋13层6号,,多易网是乐生互动旗下的一个网页游戏平台，致力于网页游戏的开发策划运营维护,M,
2843f1b85f4c42fe9d15a21fcd76ad76,2007/4/24,2000,杭州市西湖区万塘路252号8楼818室,3,布谷云提醒是一家社会化的云提醒服务平台，提供各类型的跨平台的提醒服务浙江东冠软件技术有限公司旗下产品；杭州东冠美盈软件技术有限公司致力于移动互联网领域的技术研发与运营实践，涉及手机游戏移动电子商务等；拾块网是一个9块9包邮导购网站，隶属于杭州东冠美盈软件技术有限公司；超合金战记是一款集合了RPG射击元素的横版过关游戏，杭州东冠美盈软件技术有限公司开发；摇摇礼券是一个面向淘宝网合作商家的线上线下互动营销平台，同时也是网购人群的优惠购物社区门户；布谷提醒（原名：礼到）是一个生日节日重要日期提醒工具和节日微信短信祝福工具由杭州东冠美盈软件技术有限公司开发,I,6
ee92e3e2b7ed4ea8a195b35bae11cf6d,2015/5/27,100,广州市海珠区琶洲大道83号5层自编502房（仅限办公用途）,,一兜糖是一个家居软装分享导购社区，旗下产品包括一兜糖家居APP，致力于给用户提供最真实的家居场景搭配参考，以及可见即可得的家具购买体验广州壹糖网络科技有限公司旗下产品,I,
8a2d1e402ccd47219534e8abd46e2a9d,2011/6/15,1000,东莞松山湖高新技术产业开发区礼宾路4号松科苑16号楼201-2室,,菜虫网隶属于东莞康德商贸有限公司，是一个从事生鲜农产品销售的电子商务平台,A,
35d25939229c4c04985aad454a15ab9b,2011/6/16,156,广州市海珠区新港东路1168号101房自编805房（仅限办公用途）,2,七洲网隶属于广州七侠网络科技有限公司，是一个出境游自选超市及线路预订服务商,I,
177a7124f0954794af83d04cc667ca51,2011/11/29,200,上海市松江区龙腾路58弄13号,,上海利物盛网络专注于提供信息安全产品和服务，产品有主动云爬虫玄武域等,M,
78ecb65046474d9a920c17845d3a7cf5,2012/3/30,100,北京市海淀区北四环西路9号818室,,V卡优惠是一个手机会员卡及优惠应用，隶属于北京微卡时代信息技术有限公司（Gmedia银河传媒旗下）,I,
