enterprise_id,patent_name,patent_desc,patent_type,patent_time
65945e2d9e204e00b4c9b11fafe26807,一种***********参饵料,本发明公开了一种**********重要的现实意义。,1,2018/5/7
65945e2d9e204e00b4c9b11fafe26807,一种***********备方法,本发明提供了一种**********20%～30%。,1,2018/5/7
65945e2d9e204e00b4c9b11fafe26807,一***啤酒,本发明涉及啤酒领**********的养生保健功效。,1,2018/4/12
65945e2d9e204e00b4c9b11fafe26807,一种********体饮料,本发明属于食品领**********，适合长期服用。,1,2018/4/19
65945e2d9e204e00b4c9b11fafe26807,一种***************产装置,本实用新型公开了**********染、变质的几率。,2,2016/8/30
65945e2d9e204e00b4c9b11fafe26807,从火*************的方法,本发明提供一种从**********，对环境无污染。,1,2016/10/11
65945e2d9e204e00b4c9b11fafe26807,一种*******营养品,本发明公开了一种**********无任何毒副作用。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,海参*********用方法,本发明涉及海参蒸**********放对环境的污染。,1,2018/5/24
65945e2d9e204e00b4c9b11fafe26807,一种******味工艺,本发明公开了一种**********功能性食品原料。,1,2018/5/28
65945e2d9e204e00b4c9b11fafe26807,基于**********松药物,本发明提供了一种**********骨质疏松的目的。,1,2018/3/22
65945e2d9e204e00b4c9b11fafe26807,一种*********营养液,本发明属于保健食**********巨大的潜力市场。,1,2018/3/15
65945e2d9e204e00b4c9b11fafe26807,一种******味工艺,本发明公开一种贻**********功能性食品原料。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,一种*************的方法,本发明公开了一种**********方向的优质来源。,1,2018/4/9
65945e2d9e204e00b4c9b11fafe26807,一种*************养护膏,本发明属于化妆品**********具有很好的疗效。,1,2018/4/23
65945e2d9e204e00b4c9b11fafe26807,一种*********咀嚼片,本发明公开了一种**********方便、便于保存。,1,2018/4/30
65945e2d9e204e00b4c9b11fafe26807,一***粥,本发明属于食品领**********机能的养生疗效。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,利用***********的方法,本发明公开了一种**********重要的现实意义。,1,2018/5/24
65945e2d9e204e00b4c9b11fafe26807,减轻************备方法,本发明公开了一种**********的功能饮料制品。,1,2018/4/19
65945e2d9e204e00b4c9b11fafe26807,一种******味工艺,本发明公开了一种**********好的海参多糖粉。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,利用*******************的方法,本发明提供了一种**********污染与资源浪费。,1,2016/11/15
65945e2d9e204e00b4c9b11fafe26807,一种***************备方法,本发明提供了一种**********的市场应用前景。,1,2016/11/29
65945e2d9e204e00b4c9b11fafe26807,从海***************的方法,本发明提供了一种**********近海生物的影响。,1,2016/11/15
65945e2d9e204e00b4c9b11fafe26807,利用***********的方法,本发明公开了一种**********重要的现实意义。,1,2016/11/15
65945e2d9e204e00b4c9b11fafe26807,一种**************取方法,"[本发明属于抗**********行批量生产。""]""",1,2018/6/7
65945e2d9e204e00b4c9b11fafe26807,一种*****营养品,本发明公开了一种**********身体机能的效果。,1,2018/5/14
65945e2d9e204e00b4c9b11fafe26807,一种******************的方法,本发明属于海洋天**********高值化综合利用。,1,2018/5/14
65945e2d9e204e00b4c9b11fafe26807,一种********备方法,本发明公开了一种**********很高的经济效益。,1,2018/4/19
65945e2d9e204e00b4c9b11fafe26807,一种*************备方法,本发明涉及海藻多**********口感不佳等问题。,1,2018/5/7
65945e2d9e204e00b4c9b11fafe26807,海参********其制法,本发明涉及化妆品**********很好的应用前景。,1,2018/5/17
65945e2d9e204e00b4c9b11fafe26807,一种**************备方法,本发明涉及一种提**********，适合长期服用。,1,2018/4/19
65945e2d9e204e00b4c9b11fafe26807,一种*******产方法,本发明公开了一种**********了产品的推广性。,1,2018/4/12
65945e2d9e204e00b4c9b11fafe26807,一种******备工艺,本发明公开了一种**********到玉米低聚肽粉。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,一种*********蛋白粉,本发明属于保健食**********补充不足的目的。,1,2018/3/22
65945e2d9e204e00b4c9b11fafe26807,一种**********备方法,本发明提供一种海**********状具有一定功效。,1,2016/11/15
65945e2d9e204e00b4c9b11fafe26807,一种****************备方法,本发明公开了一种**********了产品的推广性。,1,2016/11/15
65945e2d9e204e00b4c9b11fafe26807,高收********************用方法,本发明涉及牡蛎低**********下的高达95%。,1,2018/5/21
65945e2d9e204e00b4c9b11fafe26807,一种*******作方法,本发明涉及一种洗**********是吃着补充营养。,1,2018/4/2
65945e2d9e204e00b4c9b11fafe26807,一种*****离装置,一种膜浓缩、分离**********效率进一步提高。,2,2016/8/30
65945e2d9e204e00b4c9b11fafe26807,一种***********备方法,本发明公开了一种**********功能性食品原料。,1,2018/5/28
65945e2d9e204e00b4c9b11fafe26807,一种****************别方法,本发明食品检测领**********大量推广的缺陷。,1,2018/3/29
65945e2d9e204e00b4c9b11fafe26807,一种************备方法,本发明涉及保健食**********、抗辐射等作用。,1,2018/5/31
65945e2d9e204e00b4c9b11fafe26807,一种***********备方法,本发明涉及保健食**********赖、食用更安全。,1,2018/6/4
65945e2d9e204e00b4c9b11fafe26807,一种**********宫制剂,本发明是一种缓解**********巨大的潜力市场。,1,2018/5/3
65945e2d9e204e00b4c9b11fafe26807,一种******备方法,本发明提供了一种**********低聚肽奠定基础。,1,2018/4/30
65945e2d9e204e00b4c9b11fafe26807,一***酒,本发明属于酒类。**********体免疫力的功效。,1,2018/3/22
65945e2d9e204e00b4c9b11fafe26807,一种******味工艺,本发明公开了一种**********功能性食品原料。,1,2018/5/24
65945e2d9e204e00b4c9b11fafe26807,一种********体饮料,本发明公开了一种**********用不方便等问题。,1,2018/5/17
65945e2d9e204e00b4c9b11fafe26807,从煮*******************的方法,从煮制海参废水中**********滩涂造成的污染。,1,2015/11/10
65c4d0860bb84b229a812ee03ff74ecd,一***砂铲,1.本外观设计产**********或照片：立体图。,3,2016/11/8
65c4d0860bb84b229a812ee03ff74ecd,套***铲,1.本外观设计产**********2名称为收集盒。,3,2016/11/29
65c4d0860bb84b229a812ee03ff74ecd,一种***物食盘,本实用新型涉及宠**********宠物进食的效率。,2,2018/4/12
65c4d0860bb84b229a812ee03ff74ecd,**碗,1．本外观设计产**********或照片：立体图。,3,2018/1/25
65c4d0860bb84b229a812ee03ff74ecd,六***食盘,1．本外观设计产**********或照片：立体图。,3,2018/3/29
65c4d0860bb84b229a812ee03ff74ecd,一种***宠物笼,本实用新型涉及宠**********物饲养者的负担。,2,2018/6/11
65c4d0860bb84b229a812ee03ff74ecd,**食盘,1．本外观设计产**********或照片：立体图。,3,2018/3/29
65c4d0860bb84b229a812ee03ff74ecd,便***物箱,1.本外观设计产**********或照片：立体图。,3,2016/11/8
65c4d0860bb84b229a812ee03ff74ecd,一种***砂踏板,本实用新型涉及宠**********养者的清洁负担。,2,2018/6/11
65c4d0860bb84b229a812ee03ff74ecd,一***食盘,本实用新型涉及本**********产生的卫生问题。,2,2018/3/29
65c4d0860bb84b229a812ee03ff74ecd,自***勺,1．本外观设计产**********或照片：立体图。,3,2017/2/21
65c4d0860bb84b229a812ee03ff74ecd,宠***踏板,1．本外观设计产**********或照片：立体图。,3,2018/3/29
65c4d0860bb84b229a812ee03ff74ecd,一***碗,本实用新型涉及宠**********造成的卫生问题。,2,2018/4/12
65c4d0860bb84b229a812ee03ff74ecd,便***物笼,1．本外观设计产**********或照片：立体图。,3,2018/1/25
65c4d0860bb84b229a812ee03ff74ecd,便***物箱,本实用新型公开了**********舒适美观等优点。,2,2016/12/20
65c4d0860bb84b229a812ee03ff74ecd,**粮桶,1.本外观设计产**********或照片：立体图。,3,2017/2/21
65c4d0860bb84b229a812ee03ff74ecd,**粮桶,1.本外观设计产**********或照片：立体图。,3,2017/3/28
65c4d0860bb84b229a812ee03ff74ecd,**粮桶,1.本外观设计产**********或照片：立体图。,3,2017/2/21
65c4d0860bb84b229a812ee03ff74ecd,**食盘,1．本外观设计产**********或照片：立体图。,3,2018/1/25
65d3af7aeda142db9818aded2a3d0a9c,一***装置,本发明提供了一种**********降低发动机油耗。,1,2015/4/28
6608ee4e22134f299db88361a1b69edc,一种*********收集器,本发明提供一种系**********统一管理和监控。,1,2016/3/29
6608ee4e22134f299db88361a1b69edc,云服***************和方法,本发明公开了一种**********部署实施周期等。,1,2016/4/5
6608ee4e22134f299db88361a1b69edc,一种*******其方法,本发明公开了一种**********，保障信息安全。,1,2016/6/14
6608ee4e22134f299db88361a1b69edc,数据**********灾方法,本发明公开了一种**********系统内资源可用。,1,2014/12/23
6608ee4e22134f299db88361a1b69edc,一种***********和系统,本发明提供一种新**********泄事件进行确认。,1,2014/8/12
6608ee4e22134f299db88361a1b69edc,网卡********定装置,本发明公开了一种**********容灾性和安全性。,1,2014/12/9
6608ee4e22134f299db88361a1b69edc,一种*********及系统,本发明提供一种安**********的安全认证问题。,1,2016/8/23
6608ee4e22134f299db88361a1b69edc,云环********************问终端,本发明公开了一种**********理员泄密的问题。,1,2018/5/21
6608ee4e22134f299db88361a1b69edc,一种*****************阅系统,本发明提供一种信**********平台的软件成本。,1,2016/5/24
6608ee4e22134f299db88361a1b69edc,一种***************和方法,本发明涉及一种虚**********体安全性的降低。,1,2016/11/1
6608ee4e22134f299db88361a1b69edc,基于********************维平台,本发明涉及一种基**********动化运维的效率。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,一种***************和方法,本发明涉及一种虚**********体安全性的降低。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,文本****和装置,本发明公开了一种**********准确率和召回率。,1,2015/10/13
6608ee4e22134f299db88361a1b69edc,一种******************及装置,本发明提供一种基**********件的不安全因素。,1,2016/3/29
6608ee4e22134f299db88361a1b69edc,一种*******其方法,本发明公开了一种**********虚拟网络的管理。,1,2016/4/12
6608ee4e22134f299db88361a1b69edc,文本****************理方法,本发明属于计算机**********保护和及时侦查。,1,2014/8/5
6608ee4e22134f299db88361a1b69edc,一种**************及系统,本发明提供一种内**********赖的安全性要求。,1,2016/9/20
6608ee4e22134f299db88361a1b69edc,攻击*******和系统,本发明提供一种攻**********示内容的丰富性。,1,2017/5/23
6608ee4e22134f299db88361a1b69edc,一种***********和系统,本发明提供一种新**********泄事件进行确认。,1,2017/6/29
6608ee4e22134f299db88361a1b69edc,一种*************和系统,本发明涉及一种云**********下数据安全存储。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,一种***********和系统,本发明涉及一种云**********数据共享的问题。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,一种*************和系统,本发明涉及一种云**********下数据安全存储。,1,2016/8/9
6608ee4e22134f299db88361a1b69edc,云系********和装置,本发明涉及一种云**********系统和应用环境。,1,2016/11/15
6608ee4e22134f299db88361a1b69edc,一种*****************务平台,本发明提供一种网**********恢复防篡改服务。,1,2016/3/22
6608ee4e22134f299db88361a1b69edc,云安**************现方法,本发明公开了一种**********式的云安全服务。,1,2016/3/29
6608ee4e22134f299db88361a1b69edc,一种************及装置,本发明提供一种虚**********据流的深度防护。,1,2016/8/23
6608ee4e22134f299db88361a1b69edc,一种*******************和系统,本发明涉及一种自**********安全域访问控制。,1,2016/11/15
6608ee4e22134f299db88361a1b69edc,一种*******************和系统,本发明涉及一种自**********安全域访问控制。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,一种***********和系统,本发明涉及一种云**********数据共享的问题。,1,2016/12/6
6608ee4e22134f299db88361a1b69edc,一种***************立方法,本发明涉及一种基**********据库多样的需求。,1,2013/12/24
6608ee4e22134f299db88361a1b69edc,一种*********和系统,本发明提供一种外**********确率和工作效率。,1,2014/8/5
6608ee4e22134f299db88361a1b69edc,关联********析系统,本发明公开了一种**********性强的攻击行为。,1,2016/6/14
6608ee4e22134f299db88361a1b69edc,一种****************及系统,本发明提供一种基**********致的异常和错误。,1,2016/12/6
6608ee4e22134f299db88361a1b69edc,一种******及装置,本发明提供一种数**********更换的共享密钥。,1,2016/11/15
6608ee4e22134f299db88361a1b69edc,云系********和装置,本发明涉及一种云**********系统和应用环境。,1,2013/12/17
6608ee4e22134f299db88361a1b69edc,基于********************维平台,本发明涉及一种基**********动化运维的效率。,1,2016/12/27
6608ee4e22134f299db88361a1b69edc,文本****************理方法,本发明属于计算机**********保护和及时侦查。,1,2017/6/29
6608ee4e22134f299db88361a1b69edc,实时************放系统,本发明公开了一种**********事件的展示效果。,1,2017/5/9
6619eff65eaa4f19a0d537dc21b1e0ad,一种*********生装置,本实用新型公开了**********需的汽车发动机。,2,2013/3/5
6619eff65eaa4f19a0d537dc21b1e0ad,一种********的缸盖,本实用新型公开了**********使用安全性性好。,2,2013/6/11
6619eff65eaa4f19a0d537dc21b1e0ad,一种*********圈支架,本实用新型公开了**********松动，稳固可靠。,2,2013/4/30
6619eff65eaa4f19a0d537dc21b1e0ad,一种*********生装置,本发明公开了一种**********需的汽车发动机。,1,2012/12/18
6619eff65eaa4f19a0d537dc21b1e0ad,一种******混合器,本实用新型公开了**********而使用安全性好。,2,2013/3/5
67366da8a28d4384abb753bd2b09c973,一种*********及系统,本发明提供了一种**********，提高用户体验。,1,2016/6/14
67366da8a28d4384abb753bd2b09c973,具有*******终端机,本实用新型公开了**********，提高用户体验。,2,2016/5/10
67366da8a28d4384abb753bd2b09c973,一种*********及装置,本发明公开了一种**********方案的重要指标。,1,2017/7/6
67366da8a28d4384abb753bd2b09c973,具有**********终端机,本实用新型公开了**********起到很好的作用。,2,2016/5/10
67366da8a28d4384abb753bd2b09c973,具有**********终端机,本实用新型公开了**********用于扫描二维码。,2,2016/5/10
67366da8a28d4384abb753bd2b09c973,广***机,1.本外观设计产**********者照片：主视图。,3,2016/8/2
67366da8a28d4384abb753bd2b09c973,具有*******终端机,本实用新型公开了**********单元的使用寿命。,2,2016/5/10
67366da8a28d4384abb753bd2b09c973,多功***终端机,本实用新型公开了**********们生活的便利性。,2,2016/5/24
67366da8a28d4384abb753bd2b09c973,广***机,本实用新型公开了**********单元的使用寿命。,2,2016/5/24
6763d9145a9f4880916e92f6cfb556a4,香***器,本实用新型公开一**********烟对他人的危害。,2,2014/12/23
6763d9145a9f4880916e92f6cfb556a4,一种****电子烟,本实用新型揭示了**********的灯会随之亮起。,2,2014/12/23
6763d9145a9f4880916e92f6cfb556a4,一种********的电池,本实用新型公开了**********航能力强的需求。,2,2014/10/28
6763d9145a9f4880916e92f6cfb556a4,香***器,1．本外观设计产**********或照片：立体图。,3,2015/3/31
6763d9145a9f4880916e92f6cfb556a4,一种**针结构,本实用新型揭示了**********热针的使用寿命。,2,2015/8/18
6763d9145a9f4880916e92f6cfb556a4,低温*******备方法,本发明提供了一种**********，而且透气率好。,1,2017/5/16
6763d9145a9f4880916e92f6cfb556a4,**烟,1．本外观设计产**********或照片：立体图。,3,2016/1/19
6763d9145a9f4880916e92f6cfb556a4,一种***************备方法,本发明揭示了一种**********调节血脂的功效。,1,2015/11/3
6763d9145a9f4880916e92f6cfb556a4,**烟,1．本外观设计产**********或照片：立体图。,3,2016/6/14
6763d9145a9f4880916e92f6cfb556a4,一种****雾化器,本实用新型揭示了**********更换烟棉等优点。,2,2016/6/14
6763d9145a9f4880916e92f6cfb556a4,一***器,本实用新型揭示了**********烟对他人的危害。,2,2015/8/25
6763d9145a9f4880916e92f6cfb556a4,一***器,本实用新型揭示了**********部设有一插烟孔。,2,2015/3/31
6763d9145a9f4880916e92f6cfb556a4,电子****条纹）,1．本外观设计产**********或照片：主视图。,3,2015/1/6
6763d9145a9f4880916e92f6cfb556a4,一种******理电路,本实用新型揭示了**********开关S3的启闭。,2,2015/7/28
6763d9145a9f4880916e92f6cfb556a4,超声***雾化器,本实用新型揭示了**********片雾化形成烟雾。,2,2017/3/7
6763d9145a9f4880916e92f6cfb556a4,一种****电子烟,本实用新型揭示了**********管的按钮端之外。,2,2015/3/31
6763d9145a9f4880916e92f6cfb556a4,一种*****造方法,本发明揭示了一种**********外观更具吸引力。,1,2016/5/31
6763d9145a9f4880916e92f6cfb556a4,电***池,1．本外观设计产**********或照片：立体图。,3,2015/7/28
6763d9145a9f4880916e92f6cfb556a4,电子**豹纹）,1．本外观设计产**********或照片：主视图。,3,2015/1/6
6763d9145a9f4880916e92f6cfb556a4,一种****************备方法,本发明揭示了一种**********化碳、无二手烟。,1,2015/11/3
6763d9145a9f4880916e92f6cfb556a4,一种***的电池,本实用新型揭示了**********在拨动槽内滑动。,2,2016/6/28
6763d9145a9f4880916e92f6cfb556a4,**烟,1．本外观设计产**********或照片：主视图。,3,2014/11/11
6763d9145a9f4880916e92f6cfb556a4,电池************电池),1．本外观设计产**********或照片：主视图。,3,2014/10/28
6763d9145a9f4880916e92f6cfb556a4,一种***雾化器,本实用新型揭示了**********壁上设置有开槽。,2,2015/10/27
6763d9145a9f4880916e92f6cfb556a4,一种****子烟盒,本实用新型揭示了**********实现电子烟充电。,2,2015/11/17
6763d9145a9f4880916e92f6cfb556a4,超声***雾化器,本发明揭示了一种**********片雾化形成烟雾。,1,2016/10/25
6763d9145a9f4880916e92f6cfb556a4,一种***电子烟,本实用新型揭示了**********用成本，且环保。,2,2017/3/7
6763d9145a9f4880916e92f6cfb556a4,香***器,1．本外观设计产**********图对称，故省略。,3,2015/8/25
6763d9145a9f4880916e92f6cfb556a4,一种********电子烟,本实用新型揭示了**********成的大拇指酸痛。,2,2015/2/10
6763d9145a9f4880916e92f6cfb556a4,一种***电子烟,本实用新型揭示了**********油易洒出的麻烦。,2,2015/3/31
6763d9145a9f4880916e92f6cfb556a4,一种**********电子烟,本实用新型揭示了**********设备，应用广泛。,2,2014/9/23
6763d9145a9f4880916e92f6cfb556a4,一种********吸食器,本实用新型揭示了**********便于吸食者使用。,2,2015/10/27
6763d9145a9f4880916e92f6cfb556a4,一种*******电子烟,本实用新型揭示了**********来了很大的便利。,2,2016/1/19
6763d9145a9f4880916e92f6cfb556a4,**烟,1．本外观设计产**********图相同，故省略。,3,2015/9/15
6763d9145a9f4880916e92f6cfb556a4,一种***电子烟,本实用新型揭示了**********便，且干净卫生。,2,2016/1/19
6763d9145a9f4880916e92f6cfb556a4,一种*******电子烟,本实用新型揭示了**********人使用的电子烟。,2,2014/12/23
6763d9145a9f4880916e92f6cfb556a4,**烟,1．本外观设计产**********或照片：立体图。,3,2015/8/4
6763d9145a9f4880916e92f6cfb556a4,一种**吸烟器,本实用新型揭示了**********烟对他人的危害。,2,2015/2/10
6763d9145a9f4880916e92f6cfb556a4,电***装盒,1．本外观设计产**********或照片：立体图。,3,2015/3/10
6763d9145a9f4880916e92f6cfb556a4,一***器,本实用新型揭示了**********孔渗入储油棉中。,2,2016/8/16
6763d9145a9f4880916e92f6cfb556a4,香***器,1．本外观设计产**********或照片：立体图。,3,2015/9/15
6763d9145a9f4880916e92f6cfb556a4,一种********用方法,本发明揭示了一种**********时产生的二手烟。,1,2016/2/2
6763d9145a9f4880916e92f6cfb556a4,一种******雾化器,本实用新型揭示了**********免了资源的浪费。,2,2014/12/23
6763d9145a9f4880916e92f6cfb556a4,一种**********用方法,本发明揭示了一种**********发明干净、环保。,1,2014/11/18
6763d9145a9f4880916e92f6cfb556a4,一种*******电子烟,本实用新型揭示了**********置在第二插孔内。,2,2015/11/10
6763d9145a9f4880916e92f6cfb556a4,一种***雾化器,本实用新型揭示了**********降低了安全隐患。,2,2017/2/7
6763d9145a9f4880916e92f6cfb556a4,一种**电子烟,本实用新型揭示了**********发热丝盖的下方。,2,2015/2/10
6763d9145a9f4880916e92f6cfb556a4,一种**吸烟器,本实用新型揭示了**********部设有一插烟孔。,2,2015/3/10
6763d9145a9f4880916e92f6cfb556a4,电子*****豹纹）,1．本外观设计产**********或照片：立体图。,3,2015/1/6
6763d9145a9f4880916e92f6cfb556a4,带U*****吸烟器,本实用新型揭示了**********来了很大的便利。,2,2015/8/25
6763d9145a9f4880916e92f6cfb556a4,一种**烟装置,本实用新型揭示了**********孔圆周整列分布。,2,2015/8/25
6763d9145a9f4880916e92f6cfb556a4,一种***雾化器,一种电子烟雾化器**********雾化器烟雾量大。,2,2015/10/27
6763d9145a9f4880916e92f6cfb556a4,**器,1．本外观设计产**********计要点，故省略。,3,2015/10/27
6763d9145a9f4880916e92f6cfb556a4,一种****电子烟,本实用新型揭示了**********出真烟的味道来。,2,2015/10/27
68756fffeb044c299a352758802b9b4c,太阳******接线盒,本实用新型公开了**********而提高散热效果。,2,2012/2/14
68756fffeb044c299a352758802b9b4c,光伏**保护器,本实用新型公开了**********护器的使用寿命。,2,2013/3/12
68756fffeb044c299a352758802b9b4c,接插*******接线盒,本实用新型公开了**********制作和安装成本。,2,2014/9/23
68756fffeb044c299a352758802b9b4c,旁路***接线盒,本发明公开了一种**********现最大功率输出。,1,2015/7/28
68756fffeb044c299a352758802b9b4c,光伏***********接线盒,本发明公开了一种**********扩大，减少损失。,1,2015/7/7
68756fffeb044c299a352758802b9b4c,端子**********接线盒,本实用新型公开了**********实线安装自动化。,2,2014/12/30
68756fffeb044c299a352758802b9b4c,接插***************装方法,本发明涉及光伏技**********其接线安装方法。,1,2014/7/22
68756fffeb044c299a352758802b9b4c,表面**************接线盒,本实用新型公开了**********续安装使用成本。,2,2014/9/23
68756fffeb044c299a352758802b9b4c,太阳******接线盒,本实用新型公开了**********组件的维修频率。,2,2011/12/13
68756fffeb044c299a352758802b9b4c,分体*****接线盒,本实用新型公开了**********汇流条的使用量。,2,2013/3/26
68756fffeb044c299a352758802b9b4c,太阳*********T型）,1.本外观设计产**********者照片：主视图。,3,2013/3/5
68756fffeb044c299a352758802b9b4c,插接*****接线盒,1.本外观设计产**********者照片：主视图。,3,2014/7/15
68756fffeb044c299a352758802b9b4c,分布********电系统,本实用新型公开了**********容易地实现储能。,2,2018/3/29
68756fffeb044c299a352758802b9b4c,线***盒,1、本外观设计产**********者照片：立体图。,3,2017/4/18
68756fffeb044c299a352758802b9b4c,太阳******接线盒,本实用新型公开了**********容易损坏的问题。,2,2012/10/2
68756fffeb044c299a352758802b9b4c,表面**************接线盒,本发明涉及光伏技**********续安装使用成本。,1,2014/7/22
68756fffeb044c299a352758802b9b4c,光伏******二极管,本实用新型公开了**********有利于降低成本。,2,2011/10/4
68756fffeb044c299a352758802b9b4c,太阳****接线盒,1．本外观设计产**********者照片：主视图。,3,2011/7/26
68756fffeb044c299a352758802b9b4c,光伏**接线盒,1、本外观设计产**********者照片：立体图。,3,2016/8/2
68756fffeb044c299a352758802b9b4c,太阳****接线盒,本实用新型公开了**********的结构遭到损坏。,2,2011/11/8
68756fffeb044c299a352758802b9b4c,太阳********气装置,本实用新型公开了**********器件的安全使用。,2,2014/1/28
68756fffeb044c299a352758802b9b4c,光伏**保护器,1.本外观设计产**********者照片：主视图。,3,2013/1/29
68756fffeb044c299a352758802b9b4c,太阳******接线盒,1.本外观设计产**********者照片：主视图。,3,2012/6/26
68756fffeb044c299a352758802b9b4c,光伏****接线盒,本实用新型公开了**********线盒的使用寿命。,2,2016/6/7
68756fffeb044c299a352758802b9b4c,太阳***接线盒,本实用新型公开了**********损坏且成本较低。,2,2013/3/12
6938ad50b0cd47c597e002121d8e7eab,一种*****务终端,本实用新型提供一**********维修方便的优点。,2,2017/11/30
6944af093717462eb8ccfcb0718ce8ec,一种***********通方法,本发明涉及一种两**********网络系统的构造。,1,2017/5/2
694684d4c6c846c3a6cece1c782ce2d5,一种****及系统,本发明公开了一种**********团购的扩散渠道。,1,2014/6/17
694684d4c6c846c3a6cece1c782ce2d5,一种***********及装置,本发明公开了一种**********有较高的安全性。,1,2014/6/24
694684d4c6c846c3a6cece1c782ce2d5,一种****************及装置,本发明公开了一种**********纹识别的准确度。,1,2014/6/17
694684d4c6c846c3a6cece1c782ce2d5,一种******及装置,本发明公开了一种**********识别技术的精度。,1,2014/6/24
694684d4c6c846c3a6cece1c782ce2d5,一种**************及装置,本发明公开了一种**********配率降低的问题。,1,2014/7/22
6981b1dc146f4be28c1e914ca430616b,一种***************勤方法,本发明公开了一种**********推广及广泛应用。,1,2014/4/29
6abe07b1fe3140d0bafba9ebde22ceeb,麦弗*******转向节,本实用新型涉及汽**********方便、装配简易。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,一***支架,本实用新型提供一**********断裂，安装固定。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,汽车**节结构,本实用新型涉及汽**********适性能更加稳定。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,双横*******转向节,本实用新型涉及汽**********可靠，装配便利。,2,2015/7/7
6abe07b1fe3140d0bafba9ebde22ceeb,一种*************向装置,本实用新型涉及一**********和产品的合格率。,2,2018/1/8
6abe07b1fe3140d0bafba9ebde22ceeb,一种**************正机构,本实用新型涉及一**********和产品的合格率。,2,2018/1/8
6abe07b1fe3140d0bafba9ebde22ceeb,一种******装工装,本实用新型涉及一**********和产品的合格率。,2,2018/1/29
6abe07b1fe3140d0bafba9ebde22ceeb,一种********用料架,本实用新型涉及一**********出现掉落的情况。,2,2017/7/6
6abe07b1fe3140d0bafba9ebde22ceeb,四驱**转向节,本实用新型涉及一**********，性能更加稳定。,2,2015/7/7
6abe07b1fe3140d0bafba9ebde22ceeb,一种***车支架,本实用新型提供一**********断裂，安装稳固。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,一种****节结构,本实用新型涉及一**********质量和使用性能。,2,2015/10/20
6abe07b1fe3140d0bafba9ebde22ceeb,一种**********工工艺,本发明涉及一种汽**********质量和使用性能。,1,2015/12/29
6abe07b1fe3140d0bafba9ebde22ceeb,两驱**转向节,本实用新型涉及一**********，性能更加稳定。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,一种********气结构,本实用新型涉及一**********溢出至排气通道。,2,2017/6/29
6abe07b1fe3140d0bafba9ebde22ceeb,衬套*******节结构,本实用新型涉及一**********和产品的合格率。,2,2018/1/22
6abe07b1fe3140d0bafba9ebde22ceeb,差压********************造系统,本实用新型涉及一**********及时被识别出来。,2,2018/3/12
6abe07b1fe3140d0bafba9ebde22ceeb,差压********************造系统,本实用新型涉及一**********及时被识别出来。,2,2018/3/12
6abe07b1fe3140d0bafba9ebde22ceeb,前转******************合检具,本实用新型涉及前**********廓度的精确检测。,2,2017/8/7
6abe07b1fe3140d0bafba9ebde22ceeb,一种**动底板,本实用新型涉及一**********本，满足了要求。,2,2015/6/30
6abe07b1fe3140d0bafba9ebde22ceeb,锪***铣刀,本实用新型提供一**********、节省刀具成本。,2,2018/1/8
6abe07b1fe3140d0bafba9ebde22ceeb,一种**************助装置,本实用新型提供一**********升液管异常损耗。,2,2018/1/29
6b273f47dd274d65b1c077464ec93ce8,一种******的方法,本发明公开了一种**********展、升级和替换。,1,2017/4/18
6b273f47dd274d65b1c077464ec93ce8,一种**********测方法,一种应用智能网卡**********检测等多种场景。,1,2015/6/23
6b273f47dd274d65b1c077464ec93ce8,一种*******位装置,本实用新型公开一**********起来更加的方便。,2,2017/3/21
6b273f47dd274d65b1c077464ec93ce8,一种**********与方法,一种IPTV前端**********信息、内容信息。,1,2013/5/7
6b273f47dd274d65b1c077464ec93ce8,一种******************析模块,一种FPGA用基**********的适用场合广泛。,1,2014/6/24
6b273f47dd274d65b1c077464ec93ce8,基于*************析平台,本发明公开了一种**********析，并集中存储。,1,2017/1/31
6b273f47dd274d65b1c077464ec93ce8,一种**************密方法,本发明公开了一种**********加密的加密方法。,1,2015/6/23
6b273f47dd274d65b1c077464ec93ce8,一种******************和装置,本发明公开了一种**********安全性得到保证。,1,2017/1/3
6b273f47dd274d65b1c077464ec93ce8,基于Kafka技**********L系统及实现方法,本发明公开了一种**********者少数据的情况。,1,2018/5/17
6b273f47dd274d65b1c077464ec93ce8,一种基于嵌入式j**********架的资源管控方法,本发明公开了一种**********务可以同时执行。,1,2018/3/12
